@relation IBM-HR-Employee-Attrition_preprocess-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Llast-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S1

@attribute Age numeric
@attribute BusinessTravel {Travel_Rarely,Travel_Frequently,Non-Travel}
@attribute DailyRate numeric
@attribute Department {Sales,'Research & Development','Human Resources'}
@attribute DistanceFromHome numeric
@attribute Education numeric
@attribute EducationField {'Life Sciences',Other,Medical,Marketing,'Technical Degree','Human Resources'}
@attribute EmployeeCount numeric
@attribute EmployeeNumber numeric
@attribute EnvironmentSatisfaction numeric
@attribute Gender {Female,Male}
@attribute HourlyRate numeric
@attribute JobInvolvement numeric
@attribute JobLevel numeric
@attribute JobRole {'Sales Executive','Research Scientist','Laboratory Technician','Manufacturing Director','Healthcare Representative',Manager,'Sales Representative','Research Director','Human Resources'}
@attribute JobSatisfaction numeric
@attribute MaritalStatus {Single,Married,Divorced}
@attribute MonthlyIncome numeric
@attribute MonthlyRate numeric
@attribute NumCompaniesWorked numeric
@attribute Over18 {Y}
@attribute OverTime {Yes,No}
@attribute PercentSalaryHike numeric
@attribute PerformanceRating numeric
@attribute RelationshipSatisfaction numeric
@attribute StandardHours numeric
@attribute StockOptionLevel numeric
@attribute TotalWorkingYears numeric
@attribute TrainingTimesLastYear numeric
@attribute WorkLifeBalance numeric
@attribute YearsAtCompany numeric
@attribute YearsInCurrentRole numeric
@attribute YearsSinceLastPromotion numeric
@attribute YearsWithCurrManager numeric
@attribute Class_Attrition {Yes,No}

@data
46.998165,Travel_Rarely,380.569009,Sales,3.824567,1.48077,'Life Sciences',1,221.171067,2.420434,Male,58.771067,1.972017,2,'Sales Executive',3.566584,Single,5368.614214,21007.056127,4,Y,Yes,16.293484,3,2.415597,80,0,12,3,2,7.30411,7,7,5.993074,Yes
24.748605,Travel_Rarely,320.212864,Sales,12.543236,3,'Life Sciences',1,315.182018,2.954214,Female,86.113477,1.10319,1.851409,'Sales Executive',2.410832,Married,3729.058762,25000.114773,1.032553,Y,Yes,12.611826,3,3.812741,80,0.657667,1.153861,1.014139,3,1.771496,1.104988,1.318673,0.890594,Yes
30.538763,Travel_Rarely,302.787054,Sales,28.005669,2.093398,'Life Sciences',1,515.398179,2.058996,Female,65.133548,2.429571,1,'Laboratory Technician',2.073083,Single,3094.946738,11560.099722,1.053565,Y,No,11,3,2,80,0,6.195906,2,3.80516,5,2.422155,0.221147,2.936854,Yes
31.686445,Travel_Rarely,298.430889,Sales,27.256091,2,'Life Sciences',1,438.3139,3.71774,Female,54.840552,1.692704,1,'Laboratory Technician',2.558682,Single,3134.123479,11798.095642,0,Y,No,14.185893,3,3.838685,80,0.739807,5.153304,2.886481,3.522821,4.075222,3.334794,1,0.40262,Yes
33.994912,Travel_Rarely,545.065522,Sales,18.109479,3,'Life Sciences',1,1329.021787,1.792833,Male,65.069112,2.243189,3,'Sales Executive',2.746672,Single,10212.54645,22459.843791,4.881174,Y,Yes,16.217567,3,1.007941,80,0,14.785515,2.71387,3,2.381579,6.04173,2.621112,0,Yes
29.762489,Travel_Rarely,1406.464005,'Research & Development',10.880732,4,'Life Sciences',1,450.843844,2.715174,Male,46.078779,3,1.118223,'Laboratory Technician',2.453653,Single,4188.835758,11317.602827,1.71588,Y,Yes,13.100633,3,3,80,0,7.710808,2.211584,1.201651,2.082271,1.647687,1.937983,2,Yes
26.646663,Travel_Rarely,918.278337,'Research & Development',17.225173,2.59092,Medical,1,1813.786424,3.203917,Male,70.167552,3,1,'Laboratory Technician',2.979346,Married,2565.501104,6624.508425,0.63466,Y,No,11.193289,3,3,80,0.49813,4.095763,3.745982,2.916751,4.913198,1.15494,1.672344,3.027165,Yes
22.588851,Travel_Rarely,1110.341495,'Research & Development',3.497344,1.690244,'Technical Degree',1,1257.476985,4,Female,64.382066,3,1,'Research Scientist',3.969233,Single,2579.949434,8624.812919,1,Y,Yes,18.299577,3,1,80,0,1.212313,2.264645,3.027594,2.211037,0.770638,1.230862,1.664043,Yes
40.672219,Travel_Frequently,946.560232,Sales,3.287261,3.215734,'Life Sciences',1,1200.34404,3,Female,95.257741,2.02527,1,'Research Scientist',3.996347,Single,2902.041724,11363.686593,5.92126,Y,Yes,11.064647,3,3,80,0,3.055606,3.87333,3.149308,2.492492,0.206938,0,0.919523,Yes
54.711615,Travel_Rarely,414.757239,Sales,3.76084,2.675331,Medical,1,1281.08277,3.044029,Male,74.555442,3,2,'Sales Executive',3.542663,Married,5309.161987,21067.566998,1.152976,Y,Yes,15.54016,3,3.93655,80,0.55893,11.060195,3,2,9.891972,2.060135,6.424292,6.931988,Yes
30.807315,Travel_Frequently,778.451782,'Research & Development',4.977711,3.072301,'Life Sciences',1,1588.401344,2,Female,61.846254,1.027933,1,'Research Scientist',3.634682,Married,1115.503947,16019.51325,1,Y,Yes,12.805612,3,2.767787,80,0,1,3,2.808232,1,0,0,0,Yes
31.06644,Travel_Frequently,349.863396,'Research & Development',8.566875,4,'Life Sciences',1,947.472331,2.693808,Female,73.539627,2.860217,1,'Research Scientist',2.20125,Married,1612.887805,16430.114024,1,Y,Yes,15.37064,3,1.100495,80,0.146737,5.431907,3,2.028931,2.376321,0.289688,0.58787,0.529018,Yes
26.652622,Travel_Rarely,312.297171,'Research & Development',13.785501,3,'Life Sciences',1,1328.728561,2.428698,Female,62.878179,1.459538,1,'Laboratory Technician',3.141424,Single,1500.50903,22646.063793,1,Y,Yes,14.190894,3,2.315356,80,0,1,3,3.15639,1,0,0,0,Yes
31.884079,Travel_Rarely,406.485345,'Research & Development',10.6564,3,'Life Sciences',1,911.665229,2.818964,Female,51.609724,2.63876,1,'Laboratory Technician',2.910265,Single,1946.049098,22249.577142,2.702237,Y,Yes,12.075818,3,3,80,0.799308,6.831057,2.351534,3.702598,3.38034,1.723183,0,0.273471,Yes
30.104123,Travel_Rarely,523.868982,Sales,15.178722,4.758672,'Life Sciences',1,1268.075579,3.004493,Female,92.977219,2.030122,3,'Sales Executive',1.833128,Single,7373.987867,9254.625841,1,Y,Yes,11.781558,3,1,80,0.763195,10.834053,2.724844,2.902378,10.831325,8,3.290818,7.124545,Yes
32.353217,Travel_Rarely,597.051218,'Research & Development',6.692888,3,Medical,1,1401.881077,2.624209,Male,84.381283,3.658748,1,'Research Scientist',3.344923,Single,2971.478963,20662.579444,6,Y,Yes,12.121163,3,3.521809,80,0.984096,7,2,1.944043,2,2,2,2,Yes
28.756141,Travel_Rarely,803.783444,'Research & Development',3,3.41084,'Life Sciences',1,1319.528701,3.003032,Male,41.893819,2.960649,1,'Research Scientist',3.968653,Single,2907.462395,4180.117697,0.630606,Y,Yes,11.784642,3,1.07936,80,0.748853,3.889498,4.99587,2.674278,0.551896,0.842448,6.530574,2.220996,Yes
32.74011,Travel_Rarely,875.326754,Sales,15.726714,4,Marketing,1,1656.37867,1,Male,74.968432,3,2.436287,'Sales Executive',2.240604,Single,8201.027005,18977.640072,0.840985,Y,Yes,15.639874,3,1,80,0.557668,9.342234,2.530284,3,1.97938,1.962565,0,1.069674,Yes
29.00929,Travel_Rarely,484.351661,'Research & Development',17.636117,4.124241,Medical,1,1012.084526,3.056632,Male,88.278148,3.949941,1,'Research Scientist',1.016228,Single,2867.938222,21210.700033,0.038745,Y,No,14.97044,3,1.393542,80,0.705385,4.295644,3.782385,3,4.053015,3.578873,0.372622,3.911793,Yes
27.656228,Travel_Rarely,486.232268,Sales,26.106028,3.643804,Medical,1,1147.641978,1.287921,Male,76.175425,2.030736,2,'Sales Executive',3.260082,Single,5138.892146,21657.836719,4.212411,Y,Yes,13.475773,3,3.7099,80,0,7.223654,5.055362,3,4.493787,3.31196,1.171598,3.157686,Yes
33.436425,Travel_Rarely,797.627519,Sales,9.596825,3.366202,'Life Sciences',1,337.219484,3.985129,Male,51.455341,1.903948,3,'Sales Executive',3.502806,Single,10251.000701,23940.998711,2.086446,Y,No,11,3,2.242114,80,1.129242,14.497911,3.91102,2.637326,11.219682,3.834268,3.639982,3.012038,Yes
32.981695,Travel_Rarely,430.524895,'Research & Development',4.975158,3,'Life Sciences',1,368.794523,4,Female,53.048723,2.797219,1,'Laboratory Technician',3,Single,3452.743675,9507.046877,0.447513,Y,Yes,13.767521,3,2.852252,80,0,3.173177,2,2.198715,2.963935,0.732289,0.243498,0.48529,Yes
31.527887,Travel_Rarely,1433.449206,Sales,4.621764,4,'Life Sciences',1,521.209115,3.044014,Female,74.372751,1.424849,1.388084,'Sales Executive',3.135185,Married,4638.278423,24714.844863,7.262593,Y,Yes,12.048564,3,4,80,0,5.924151,2.041109,2.596358,3.555902,2,1.137439,2,Yes
33.949054,Travel_Rarely,1082.847633,Sales,14.116207,2,Medical,1,1587.308613,3.001611,Male,76.402227,1.165668,2,'Sales Executive',3.369806,Married,5072.503266,22746.849607,1.132506,Y,No,17.904495,3,2.29357,80,1.740115,8.802978,2.613445,2.184991,8.648162,2.116139,1.190656,1.98878,Yes
28.097701,Travel_Rarely,547.741778,Sales,9.448331,2,Medical,1,1204.34646,3.236838,Male,79,1.284926,2,'Sales Executive',1.752144,Married,4966.093619,22315.043062,1.466661,Y,No,18,3,3.659536,80,0.489397,8.181871,5.349346,3,4.459152,3.515104,1.898868,1.259216,Yes
29.790784,Travel_Rarely,827.58055,'Research & Development',12.556452,4,'Life Sciences',1,1463.346219,4,Female,70.183676,3,1,'Laboratory Technician',2.525552,Single,1680.143416,25500.995194,1,Y,No,12.408073,3,3.075471,80,0,4.507496,2,3,2.09368,0.800692,0.555554,4.439244,Yes
32.020093,Travel_Rarely,1125.180828,Sales,19.980546,1.309279,'Life Sciences',1,1334.963512,1.070198,Male,42.59077,2.741722,2,'Sales Executive',1.96976,Single,6687.022552,11761.177599,6.415695,Y,Yes,15.418823,3,2,80,0,13.150181,2,3,0.389368,0,0,0,Yes
29.155843,Travel_Rarely,535.309319,Sales,11.99672,2.541713,'Life Sciences',1,1867.768616,3.892468,Male,83.285805,2.016365,2,'Sales Executive',2.09852,Single,9885.295773,23766.392717,3.667629,Y,No,11.136152,3,3.736307,80,0,6.574106,1.613119,2.765642,2,0.979245,2,2,Yes
31.609478,Travel_Rarely,511.223495,Sales,2.90798,3.591156,'Life Sciences',1,881.935368,1.825564,Male,70.22642,2.297183,2.983392,'Sales Executive',2.281619,Single,9848.211533,25990.7791,5.487938,Y,No,12,3,2.996495,80,0,8.738053,2.957741,2.069183,1.990914,1.707265,1.920937,0.067181,Yes
34.262577,Travel_Rarely,897.906187,'Research & Development',4.41624,2.061599,'Life Sciences',1,1496.723052,1,Female,65.543718,3.270424,1,'Research Scientist',2.57015,Married,2393.198161,14676.074848,3.036802,Y,Yes,12.791555,3,1.386892,80,0,9.359882,2.684488,3.678085,3.687495,1.876394,0.508275,2.796351,Yes
31.223681,Travel_Rarely,655.547432,'Research & Development',14.869984,3,Medical,1,612.461419,3,Female,64.407617,1.258985,1,'Laboratory Technician',4,Single,2417.12878,23142.996156,2.670754,Y,Yes,15.176476,3,2.794767,80,0.994805,4.937585,2.676467,1,3.229039,1.122049,0,2.657957,Yes
21.810136,Travel_Rarely,524.861442,Sales,1.180971,1.655367,Other,1,481.4911,1.844731,Female,43.13542,2.272317,1,'Sales Representative',2.807739,Single,2198.572726,9150,1,Y,Yes,11.327042,3,2.315666,80,0,1.956689,2.477473,3,2.219173,0.316577,0.115673,0.842413,Yes
31.718906,Travel_Rarely,1374.998147,'Research & Development',13.582484,1.36635,Medical,1,842.861978,3.122174,Male,64.013592,3,2.9184,'Sales Executive',3,Married,10789.543005,24612.329833,3.172764,Y,No,11.674081,3,4,80,0,10.266577,1.936768,3.442286,3.027662,0.727848,5.705611,2.527295,Yes
40.06611,Travel_Rarely,1261.916156,'Research & Development',12.090924,2.115447,Medical,1,491.535343,1.470527,Male,55.673215,2.119737,3,'Sales Executive',3.858729,Married,12872.108356,24794.295281,6.861693,Y,No,14.47384,3,4,80,0,15.079454,2,3.364042,4.474679,3.043912,0.100428,4.185193,Yes
31.752506,Travel_Rarely,815.353728,'Research & Development',14.830914,2.997491,Medical,1,874.197564,2.264797,Male,69.293848,1.77424,1,'Laboratory Technician',3.773909,Married,3327.534312,6654.214733,1.449539,Y,No,12.738118,3,1.489604,80,2.899538,4.154053,3.765752,2.80109,2.063693,2.328001,1.812171,2.224894,Yes
26.282915,Travel_Rarely,1041.893382,'Research & Development',14.992903,2.648911,'Life Sciences',1,1130.625966,3.504248,Male,83.447196,3,1,'Research Scientist',1.179392,Married,3155.571554,3295.359892,1,Y,Yes,11.482973,3,1,80,0.846107,1.958563,3,2.746002,3.906242,6.780098,4.313296,4.689464,Yes
31.768179,Travel_Rarely,387.427553,'Research & Development',1.867523,2.709285,Other,1,1167.843946,3.278057,Male,59.19012,2.704425,1,'Laboratory Technician',1.533369,Single,2597.021653,5323.267844,3.055953,Y,Yes,11.330155,3,3,80,0,9.100911,2,2,5.241863,6.334881,0.371747,3.349792,Yes
30.964441,Travel_Rarely,712.225064,Sales,10.186505,3.385646,'Life Sciences',1,660.425271,1,Female,78.768935,2.069274,1.244443,'Sales Executive',1.383027,Single,4621.908232,26008.895265,5,Y,Yes,13.397496,3,3.079042,80,0,5.820114,3.974706,2.425889,3,2,0.960768,2,Yes
32.473143,Travel_Rarely,418.854862,Sales,9.182583,3.570397,Marketing,1,1158.473926,1,Female,57.690656,3,2,'Sales Executive',1.345653,Single,7886.524944,17757.161937,0.35233,Y,Yes,16.236154,3,1,80,0,6.496124,3.882506,2.763202,5,2.838118,0,0.801037,Yes
27.278225,Travel_Rarely,1401.345858,'Research & Development',2.298552,1,Marketing,1,269.232575,2.967776,Female,84.332916,3,1,'Research Scientist',1,Divorced,3018.650906,17016.232491,1.174069,Y,Yes,11,3,2.960309,80,0.008452,7.101252,2.377103,3,4,2.17143,0.175751,2.124888,Yes
32.150124,Travel_Rarely,1082.892799,Sales,13.905787,3,'Life Sciences',1,1045.195542,2.870104,Female,49.621403,3.847815,1.058394,'Sales Executive',3.244221,Single,4785.947195,4236.859458,5.596355,Y,Yes,12.331754,3,1.275506,80,0,8.929554,2.282266,1.256317,5.173286,2,0.741677,6.84994,Yes
54.941778,Travel_Rarely,1343.938451,Sales,16.166343,3.598845,'Life Sciences',1,326.092197,1.174464,Female,71.860388,3.428751,1.468292,'Sales Executive',2.580971,Single,5135.95818,4517.82962,8.225934,Y,Yes,14.373479,3,1.700265,80,1.422746,8.207832,2.425715,2.978869,5,3.974067,1.314769,3.126949,Yes
25.346819,Travel_Rarely,218.711852,'Research & Development',4.924304,2.398657,'Life Sciences',1,694.369026,1.811531,Female,51.862448,1.365495,1,'Laboratory Technician',2.820403,Single,2670.95375,12925.402162,0.942302,Y,Yes,18.401482,3,2.320313,80,0.829875,2.415542,2.363061,2.128855,1.103494,0.485029,0.587154,0,Yes
30.439239,Travel_Rarely,1339.077892,'Research & Development',23.031779,2.163926,Medical,1,1008.871731,2,Male,57.759031,2.861569,3,'Sales Executive',1,Single,9199.093045,11607.171989,5.969181,Y,Yes,13.705826,3,2.620098,80,1.402378,10.49682,2,2.257497,3.73659,5.466596,0.065875,4.672889,Yes
30.200663,Travel_Rarely,1139.816946,'Research & Development',7.662114,4,'Life Sciences',1,1379.118456,2.908408,Male,49.627588,2.172513,1,'Research Scientist',3.640421,Married,2795.603743,3958.078931,0.976969,Y,Yes,14.340446,3,2.989932,80,0.45843,1.92133,1.413828,3,1.735979,0.451953,0.322564,1.181074,Yes
35.062571,Travel_Rarely,433.272278,'Research & Development',12.6924,3.913808,'Life Sciences',1,1090.317915,3.991946,Male,87.28824,3,2,'Sales Executive',2.320272,Married,5344.469519,7443.920122,4.378255,Y,No,14.40116,3,2.940003,80,1,9.81549,3,2,3.679145,0.602848,0,0.288839,Yes
29.004719,Travel_Rarely,534.534313,Sales,15.858798,2,'Life Sciences',1,430.69869,1.381411,Male,67.967486,2,1.374436,'Sales Executive',2.257439,Married,5542.478785,15258.871062,3,Y,No,12.327255,3,1,80,0,6.980633,1.603155,3,2.926144,0.974562,0.518182,1.897646,Yes
33.587542,Travel_Frequently,698.520711,'Research & Development',23.012828,3.399592,'Life Sciences',1,888.317983,4,Female,54.281647,3,1,'Research Scientist',2.70921,Single,2302.186142,16828.504361,1,Y,Yes,18.380762,3,1.337557,80,0.387418,2.440107,3,2.957716,5.488047,2,2.665435,4.105605,Yes
32.965325,Travel_Rarely,759.498932,Sales,7.269314,3.856477,Medical,1,1350.775951,4,Male,76.660986,3,2,'Sales Executive',3,Married,4833.600468,23080.074126,0.828497,Y,No,18,3,2.953071,80,1,9.222111,1.087984,2.173578,5.946198,2.847323,1.562288,1.069428,Yes
30.106818,Travel_Rarely,513.042812,Sales,21.571591,1.863995,'Life Sciences',1,1333.886447,1.909543,Female,67.996835,3,1,'Sales Representative',2.356624,Single,1743.571614,26717.875332,1,Y,Yes,17.988254,3,4,80,0.731825,0.376126,2,2.457239,0.957013,0,0,0,Yes
51.500405,Travel_Rarely,962.978598,Sales,6.009919,3,'Life Sciences',1,1548.563465,3.191911,Male,60.070055,2.330695,3,'Sales Executive',1.52627,Single,9939.907598,21532.210129,9,Y,Yes,17.83769,3,3,80,0,14.543249,2.05215,2.506284,11.606758,9.820912,6.917942,2.200007,Yes
53.158839,Travel_Rarely,629.55959,Sales,11.742309,1.495073,Medical,1,1371.336535,1.078868,Male,47.683099,2.442518,2,'Sales Executive',4,Married,5393.702166,22050.904415,4.923088,Y,Yes,14.391031,3,3.463327,80,0.836799,11.240687,2.502053,2,8.034116,4.025665,3.583193,2.362852,Yes
51.482718,Travel_Rarely,681.117662,Sales,3.659185,1.136198,Medical,1,1376.481871,2.259539,Male,40.677814,2.709427,2,'Sales Executive',4,Married,5350.644175,21890.413258,4.510769,Y,Yes,15.984107,3,3.402179,80,0.562555,11.60758,2.508247,2,8.296708,5.85464,6.623057,2.792943,Yes
36.118881,Travel_Rarely,307.085727,Sales,21.537759,3,'Life Sciences',1,1796.224806,2.387179,Male,83.724938,3,2.393575,'Sales Executive',4,Married,6571.856219,13941.488061,1,Y,No,12.682826,3,4,80,0.293829,10,2,3,10,7,0.101077,5.629725,Yes
31.928963,Travel_Rarely,585.881175,'Research & Development',1.468666,2.946396,Medical,1,363.401853,1.899417,Male,66.546933,2.419867,1,'Research Scientist',2.91577,Married,3321.379766,21938.537999,0.933475,Y,Yes,16.044585,3,1.619751,80,0.048066,4.569165,2.18979,2.500086,1.135738,1.067118,0.64324,0.834745,Yes
38.256645,Travel_Rarely,571.679593,Sales,20.063506,1.152794,'Life Sciences',1,506.14242,3,Male,61.313047,2,2.570446,'Sales Executive',3.143763,Married,10104.630058,5582.248439,1.608623,Y,Yes,11.421113,3,1,80,1.392432,14.099484,6,3,12.71177,5.042901,1.717872,1.963878,Yes
43.737,Travel_Rarely,1088.170231,Sales,1.738384,1.122318,'Life Sciences',1,1057.215635,2.392685,Male,85.373058,2,3,'Sales Executive',1.058557,Married,10449.895618,3560.000615,5.518417,Y,Yes,11.740078,3,2.965765,80,1,20.611713,3.395247,3,19.935682,6.976317,3,6.942043,Yes
31.606924,Travel_Rarely,839.514437,'Research & Development',13.621837,3.351549,Medical,1,851.094706,1.021527,Male,75.814412,2.097695,2,'Laboratory Technician',3.506343,Single,5591.157424,8404.779387,4.079756,Y,No,12.66874,3,2,80,0.473718,8.955409,2.60008,2.768831,4.899731,2.32855,0.141823,3.212137,Yes
38.604096,Travel_Rarely,1451.086851,Sales,9.335661,4.141287,Marketing,1,1541.953209,1.771013,Male,88.416894,1.021111,2,'Sales Executive',2.449306,Single,5665.244245,9254.080363,7.651593,Y,No,13,3,2,80,1.039419,14.16314,2.16077,2.472454,3.866426,2.918633,1.722647,2.41536,Yes
46.987286,Travel_Rarely,1129.61468,'Research & Development',2.111968,2,'Life Sciences',1,39.940097,2.867626,Male,87.598112,2,1,'Research Scientist',3,Married,2094.092585,2641.589451,5.756436,Y,Yes,14.118839,3,2.845673,80,0,3.306481,2.633,3,2.154548,0.352742,0,1.391077,Yes
44.543416,Travel_Rarely,512.347522,Sales,9.463297,3.200048,'Life Sciences',1,203.988415,1,Male,60.882117,1.741878,3,'Sales Executive',3.053954,Single,10570.838708,24100.235222,3.584382,Y,No,14.285639,3,2.518337,80,1.865929,17.478753,3.969116,3,2.085307,1.357841,0,0.003465,Yes
41.342883,Travel_Rarely,526.259371,Sales,13.436295,3.127938,'Life Sciences',1,1001.498986,2.160154,Male,45.328338,2,3,'Sales Executive',2.170642,Divorced,10819.996566,15950.965229,4.515771,Y,No,12.959962,3,2.614647,80,0.617191,18.207125,2.576919,2.588735,11.984469,1.367201,9.738866,0.991446,Yes
35.832527,Travel_Rarely,914.16834,'Research & Development',13.190267,2,'Life Sciences',1,521.709911,1.142025,Male,53.274352,1.225531,2,'Laboratory Technician',2.148849,Married,5876.827138,14916.234046,3.13704,Y,Yes,14.113793,3,1,80,0,14.975259,1.018332,2.200275,1,0,0,0.800747,Yes
36.820666,Travel_Rarely,717.986547,'Research & Development',16.298533,2.994464,'Life Sciences',1,1102.103122,2.405515,Male,64.205464,1.498217,2,'Laboratory Technician',2.894046,Married,4877.405819,13996.328016,1.724031,Y,Yes,17.149758,3,2.22562,80,0,10.801538,2,2.960832,3.645773,4.100794,6.125117,5.12591,Yes
31.309608,Travel_Rarely,539.030535,'Research & Development',7.998358,3.571709,'Life Sciences',1,1777.287789,4,Male,45.948242,3,1.586477,'Laboratory Technician',2.704915,Single,4132.024171,4885.563943,1,Y,No,12.24698,3,1.994536,80,0,9.69138,3.22456,1,7.008752,2.817875,6.16364,7.359711,Yes
43.39349,Travel_Rarely,344.6129,'Research & Development',22.886828,4,'Life Sciences',1,998.603439,1.922848,Male,61.731307,3,2,'Laboratory Technician',1,Single,4230.877375,5123.667586,1.033716,Y,No,14.456939,3,2.316129,80,0.296066,7.173654,4,1.736697,6.92539,1.42777,0,5.562999,Yes
30.118351,Travel_Rarely,1255.405512,Sales,24.720086,1.973624,'Life Sciences',1,1026.735662,2,Female,71.649631,2.311909,2.224147,'Sales Executive',1,Single,7190.815109,11419.39992,4.566608,Y,No,18.112663,3,1.194235,80,0,15.105799,2,2.928777,6.253963,2.461488,0.42405,1.25399,Yes
36.092567,Travel_Rarely,770.260206,Sales,14.055214,3,Marketing,1,1526.06356,2.142815,Male,81,3,2,'Sales Executive',2.989356,Single,4839.793999,7667.903294,6.52554,Y,No,12.480829,3,1.49637,80,1.26319,7.580761,2.11955,2.801442,2.580416,0.645294,0.599639,2.410597,Yes
38.754954,Travel_Rarely,877.60355,'Research & Development',4.042389,2.140533,'Life Sciences',1,116.609925,1.824912,Male,57.820632,2.227217,1.246372,'Research Scientist',2.681167,Married,2141.744576,3537.62922,4.151992,Y,Yes,13.293538,3,3.803936,80,0.249416,10.969031,5.011715,3.070196,5.968097,5.305968,1.814352,6.477953,Yes
29.878245,Travel_Rarely,1018.825809,Sales,2.915265,2.754011,Medical,1,752.329565,3.08461,Male,45.848882,3,1.570582,'Sales Executive',3,Single,4911.716279,16976.912367,4.901427,Y,Yes,17.248213,3,1.90342,80,0,9.058581,3,2,1.805405,0.052038,1.981038,0.707695,Yes
46.508286,Travel_Rarely,954.905242,Sales,4.735921,3.031595,Medical,1,434.215429,3.858511,Male,79.716339,2.068606,2,'Sales Executive',2.374211,Single,5161.258972,17772.532318,2.984771,Y,Yes,16.505626,3,1,80,0,11.035291,3,2,4.96525,1.995737,2.660903,2.045111,Yes
44.906469,Travel_Rarely,246.033236,Sales,8.236409,3,'Life Sciences',1,1363.184768,1,Male,71.906179,3,3.339429,'Sales Executive',4,Divorced,11533.437362,15342.751526,5.513438,Y,No,11,3,2.60185,80,2.914813,23.490098,2.625193,3.499701,11.992897,7,6.779067,4.57971,Yes
34.010469,Travel_Rarely,469.409853,'Research & Development',19.913746,3,Medical,1,1392.829699,2.512076,Male,93.224974,3,1,'Sales Executive',2.397801,Married,3805.27484,21645.705453,5.490488,Y,Yes,13,3,2.186959,80,0.350953,6.363092,2,1.185871,2.105319,2,0.02379,2.942393,Yes
43.932817,Travel_Rarely,887.66819,Sales,18.541101,2.854291,'Life Sciences',1,797.779232,3,Female,43.280079,2.91243,2.492001,'Sales Executive',3.212964,Married,7481.888486,6068.291062,1.967625,Y,Yes,15.012324,3,1,80,2,8.982016,3.679865,3.186601,8.90726,5.891781,5.371488,5.458681,Yes
40,Travel_Rarely,1382.670031,Sales,24.242776,3.008932,'Life Sciences',1,1030.969845,2.749684,Male,66.008643,2.367926,3.093537,'Sales Executive',2,Divorced,12830.334276,17222.350236,3.613902,Y,Yes,14.8182,3,3.421837,80,0,13.393253,2,2.757417,4.91403,1.590961,0.478659,0,Yes
40.240818,Travel_Rarely,956.518465,Sales,22.124521,3,'Life Sciences',1,1150.613661,1.717903,Male,77.950399,3.952604,3.531204,'Sales Executive',2.71872,Divorced,12128.201917,16934.568379,4,Y,Yes,14.274575,3,2.077006,80,0.544429,22.553939,1.497277,2.010346,5.173303,1.754602,1.549649,2.440548,Yes
